source,target,date,user
1020994,1024678,2020-09-24T04:18:15.123Z,977030
185998,1032172,2020-09-30T02:46:40.17Z,1328185
183636,1022159,2020-09-22T10:54:13.827Z,347724
1022159,1022438,2020-09-22T14:29:05.583Z,5264912
183636,1014622,2020-09-17T15:45:51.6Z,1025985
183636,1019232,2020-09-20T09:43:04.413Z,113660
183636,1019134,2020-09-20T08:04:23.76Z,1366641
183636,1014933,2020-09-17T19:57:44.947Z,2191934
183636,1014625,2020-09-17T15:47:35.803Z,190923
183636,1014603,2020-09-17T15:29:21.867Z,5264912
1014603,1019227,2020-09-20T09:38:08.55Z,5264912
186975,1029184,2020-09-27T14:28:31.51Z,4257469
186975,1028871,2020-09-27T09:17:33.993Z,3298475
186490,1026334,2020-09-25T08:28:26.17Z,1440116
1026334,1028613,2020-09-27T03:29:47.84Z,4131169
183007,1011035,2020-09-15T08:00:53.523Z,72177
1011035,1011374,2020-09-15T12:17:39.88Z,5264912
1011035,1011426,2020-09-15T13:06:53.63Z,5264912
1011035,1011435,2020-09-15T13:12:42.897Z,5264912
1011035,1011447,2020-09-15T13:25:27.66Z,1900244
183007,1028596,2020-09-27T02:48:55.447Z,5264912
185556,1020933,2020-09-21T14:15:32.77Z,2745125
1020933,1023360,2020-09-23T06:51:04.927Z,764458
1020933,1023419,2020-09-23T07:56:35.717Z,2745125
1020933,1023430,2020-09-23T08:07:52.547Z,764458
182514,1022027,2020-09-22T09:14:34.62Z,2027611
1022027,1022052,2020-09-22T09:28:29.997Z,5264912
1022027,1022979,2020-09-22T21:16:49.23Z,456596
1022027,1023083,2020-09-23T00:13:46.84Z,2027611
1022027,1025873,2020-09-24T20:26:19.837Z,2596066
182514,1010477,2020-09-14T19:16:34.743Z,1994602
182514,1008572,2020-09-13T08:16:26.78Z,5563932
182514,1023570,2020-09-23T09:54:42.76Z,1202828
182514,1013975,2020-09-17T05:26:32.553Z,316036
1013975,1014015,2020-09-17T06:22:32.677Z,2006644
182514,1010289,2020-09-14T16:36:38.927Z,2745125
182514,1025882,2020-09-24T20:56:36.997Z,2596066
182514,1011900,2020-09-15T18:39:38.09Z,385905
182514,1008695,2020-09-13T10:19:29.907Z,1350276
182514,1013759,2020-09-17T00:37:25.903Z,1150566
185971,1024929,2020-09-24T08:05:00.557Z,443651
1024929,1024988,2020-09-24T08:42:21.043Z,72177
185971,1024875,2020-09-24T07:28:20.457Z,0
183353,1014582,2020-09-17T15:09:52.03Z,113660
1014582,1020423,2020-09-21T06:33:28.473Z,2000147
183353,1012886,2020-09-16T11:20:59.64Z,113660
183353,1014940,2020-09-17T20:04:35.657Z,2745125
1014940,1015186,2020-09-18T03:03:22.887Z,4338270
183353,1012888,2020-09-16T11:22:48.843Z,113660
1012888,1012930,2020-09-16T11:56:23.473Z,4338270
1012888,1013188,2020-09-16T14:53:41.947Z,4338270
1012888,1014439,2020-09-17T12:40:19.86Z,4338270
1012888,1014564,2020-09-17T14:48:33.363Z,190923
1012888,1014638,2020-09-17T16:05:42.48Z,4338270
1012888,1015394,2020-09-18T06:50:27.797Z,5691194
1012888,1020436,2020-09-21T06:46:55.313Z,2000147
1012888,1020663,2020-09-21T10:40:38.33Z,4338270
1012888,1024206,2020-09-23T17:42:51.667Z,4338270
1012888,1024332,2020-09-23T19:01:09.52Z,5691194
183353,1022148,2020-09-22T10:45:09.38Z,113660
185716,1028563,2020-09-27T01:36:55Z,306452
182417,1009453,2020-09-14T02:46:08.803Z,5659204
1009453,1009596,2020-09-14T05:53:29.047Z,5444547
1009453,1016019,2020-09-18T15:48:19.463Z,5264912
1009453,1016087,2020-09-18T16:53:28.597Z,5659204
1009453,1023833,2020-09-23T13:35:08.693Z,5264912
1009453,1024062,2020-09-23T16:04:37.94Z,2043680
1009453,1024129,2020-09-23T17:06:55.563Z,5659204
1009453,1024183,2020-09-23T17:29:57.557Z,764458
1009453,1024197,2020-09-23T17:37:36.45Z,5659204
1009453,1024762,2020-09-24T05:39:54.73Z,764458
1009453,1025742,2020-09-24T18:26:27.253Z,5659204
1009453,1025745,2020-09-24T18:27:15.82Z,5659204
1009453,1025872,2020-09-24T20:24:59.81Z,2043680
1009453,1025906,2020-09-24T21:28:29Z,5659204
1009453,1025933,2020-09-24T22:24:38.913Z,2043680
1009453,1026057,2020-09-25T03:42:31.773Z,5659204
182417,1012984,2020-09-16T12:42:33.553Z,3654943
1012984,1012986,2020-09-16T12:45:19.533Z,3654943
1012984,1016116,2020-09-18T17:12:18.437Z,2029256
1012984,1023959,2020-09-23T14:50:34.46Z,5264912
1012984,1024025,2020-09-23T15:42:00.127Z,3654943
1012984,1024127,2020-09-23T17:06:15.873Z,5264912
1012984,1024199,2020-09-23T17:39:46Z,3654943
186502,1025763,2020-09-24T18:42:21.267Z,2745125
1025763,1025833,2020-09-24T19:42:10.343Z,5264912
183378,1013590,2020-09-16T19:45:49.993Z,974295
1013590,1013944,2020-09-17T04:54:16.327Z,512750
183378,1013831,2020-09-17T02:44:51.803Z,1155353
1013831,1013960,2020-09-17T05:15:25.307Z,512750
1013831,1014026,2020-09-17T06:40:43.96Z,1155353
1013831,1015401,2020-09-18T06:54:51.637Z,5691194
183378,1013141,2020-09-16T14:25:44.103Z,5757704
183378,1015921,2020-09-18T14:21:33.867Z,4203334
183378,1014489,2020-09-17T13:32:00.9Z,2708740
183378,1013240,2020-09-16T15:24:09.15Z,1968272
1013240,1013332,2020-09-16T16:39:32.13Z,512750
1013240,1015406,2020-09-18T06:57:34.877Z,5691194
183378,1021968,2020-09-22T08:40:21.26Z,483599
1021968,1022094,2020-09-22T10:03:52.79Z,1968272
1021968,1022103,2020-09-22T10:10:05.48Z,1968272
1021968,1022184,2020-09-22T11:14:31.883Z,483599
1021968,1022190,2020-09-22T11:19:00.96Z,113660
1021968,1022204,2020-09-22T11:35:19.287Z,512750
1021968,1022225,2020-09-22T11:49:45.737Z,113660
1021968,1022367,2020-09-22T13:42:27.703Z,512750
1021968,1022403,2020-09-22T14:05:41.037Z,113660
183378,1016217,2020-09-18T18:34:44.377Z,1982378
183378,1015024,2020-09-17T21:40:29.687Z,294675
183378,1013962,2020-09-17T05:15:43.177Z,4203334
183378,1013143,2020-09-16T14:27:17.093Z,0
185460,1020490,2020-09-21T07:39:30.97Z,5691194
185460,1020180,2020-09-21T02:23:37.243Z,2689207
186384,1026922,2020-09-25T16:39:52.953Z,3722228
186384,1025717,2020-09-24T18:15:08.217Z,5264912
186723,1026927,2020-09-25T16:48:37.97Z,2745125
185487,1021313,2020-09-21T18:46:37.163Z,5530555
185487,1020286,2020-09-21T04:30:59.37Z,3813316
185487,1020253,2020-09-21T04:00:00.417Z,4735094
186386,1025068,2020-09-24T09:42:36.417Z,1023186
182839,1010693,2020-09-15T02:35:25.35Z,113660
1010693,1010839,2020-09-15T04:54:13.387Z,4338270
1010693,1011114,2020-09-15T08:52:45.44Z,4338270
1010693,1012903,2020-09-16T11:33:31.933Z,4338270
182839,1015239,2020-09-18T04:15:12.31Z,4832781
182839,1014097,2020-09-17T07:52:47.827Z,4822473
1014097,1014269,2020-09-17T09:55:11.503Z,4338270
1014097,1014273,2020-09-17T10:00:17.213Z,4822473
1014097,1014371,2020-09-17T11:45:46.487Z,4338270
1014097,1014373,2020-09-17T11:47:54.88Z,4822473
1014097,1014378,2020-09-17T11:55:05.097Z,4338270
1014097,1015907,2020-09-18T14:11:37.33Z,4822473
1014097,1015925,2020-09-18T14:24:35.95Z,4338270
1014097,1016117,2020-09-18T17:14:32.857Z,5691194
182839,1012120,2020-09-15T23:54:36.5Z,4923927
1012120,1012298,2020-09-16T02:41:33.247Z,4338270
182839,1011263,2020-09-15T10:49:44.73Z,2236951
1011263,1011342,2020-09-15T11:57:19.243Z,4338270
182839,1015327,2020-09-18T05:52:20.447Z,5691194
1015327,1015343,2020-09-18T06:08:04.937Z,4338270
1015327,1015438,2020-09-18T07:34:14.21Z,3355848
1015327,1015481,2020-09-18T08:07:01.02Z,5691194
1015327,1015497,2020-09-18T08:13:54.21Z,3355848
1015327,1015517,2020-09-18T08:29:14.497Z,3355848
1015327,1016083,2020-09-18T16:49:15.02Z,5691194
1015327,1016376,2020-09-18T22:32:09.1Z,3355848
1015327,1016445,2020-09-19T01:28:43.687Z,3355848
1015327,1016453,2020-09-19T01:35:04.48Z,5691194
1015327,1016458,2020-09-19T01:48:26.367Z,3355848
1015327,1016464,2020-09-19T02:04:14.353Z,5691194
1015327,1016472,2020-09-19T02:21:16Z,3355848
1015327,1016485,2020-09-19T02:48:08.413Z,5691194
183348,1023421,2020-09-23T07:58:23.853Z,5264912
1023421,1023434,2020-09-23T08:10:43.787Z,4051350
1023421,1023486,2020-09-23T08:49:27.647Z,443651
1023421,1023556,2020-09-23T09:46:16.79Z,5264912
1023421,1023922,2020-09-23T14:36:44.387Z,5264912
183348,1012871,2020-09-16T11:06:49.233Z,4051350
1012871,1012876,2020-09-16T11:12:03.177Z,1968272
1012871,1012915,2020-09-16T11:40:39.737Z,1127972
183348,1012867,2020-09-16T11:05:55.657Z,1127972
1012867,1012875,2020-09-16T11:11:56.76Z,1968272
183348,1023978,2020-09-23T15:00:39.557Z,5264912
1023978,1023984,2020-09-23T15:04:37.923Z,443651
1023978,1024104,2020-09-23T16:42:28.72Z,5264912
1023978,1024168,2020-09-23T17:22:22.48Z,5659204
183348,1013103,2020-09-16T13:58:54.697Z,5264912
185202,1020949,2020-09-21T14:27:20.17Z,59561
1020949,1021080,2020-09-21T15:50:05.177Z,862519
1020949,1021656,2020-09-22T03:49:45.937Z,5264912
1020949,1021658,2020-09-22T03:51:18.633Z,5264912
185202,1019078,2020-09-20T07:17:36.46Z,5264912
1019078,1020952,2020-09-21T14:27:52.463Z,59561
182654,1009282,2020-09-13T20:07:41.993Z,393246
1009282,1009603,2020-09-14T06:06:28.827Z,5264912
1009282,1009609,2020-09-14T06:09:25.467Z,5264912
1009282,1010657,2020-09-15T00:54:55.757Z,995397
1009282,1011514,2020-09-15T14:27:42.797Z,2352583
1009282,1011770,2020-09-15T17:13:57.05Z,5264912
1009282,1016348,2020-09-18T21:33:18.387Z,995397
1009282,1016496,2020-09-19T03:06:16.72Z,5264912
182654,1011579,2020-09-15T15:22:58.51Z,4379159
182654,1009908,2020-09-14T11:05:07.66Z,113660
1009908,1011415,2020-09-15T12:58:03.893Z,347724
1009908,1012170,2020-09-16T00:34:06.717Z,1182060
1009908,1014623,2020-09-17T15:46:48.427Z,113660
1009908,1014874,2020-09-17T18:41:33.733Z,1182060
182654,1009713,2020-09-14T07:30:15.597Z,2006644
1009713,1009792,2020-09-14T08:32:01.703Z,5264912
182654,1009601,2020-09-14T06:03:04.627Z,5264912
183848,1015628,2020-09-18T10:00:09.26Z,3451735
1015628,1016751,2020-09-19T08:01:41.073Z,2708740
183848,1016292,2020-09-18T19:43:42.58Z,2745125
183848,1016198,2020-09-18T18:25:20.367Z,4010658
183848,1021611,2020-09-22T03:06:16.68Z,3421460
183515,1013800,2020-09-17T01:51:03.683Z,5563568
183515,1018357,2020-09-19T16:24:02.523Z,1182060
183515,1013843,2020-09-17T02:54:02.903Z,5264912
185268,1019068,2020-09-20T07:12:10.133Z,5264912
1019068,1019347,2020-09-20T11:17:01.46Z,1243482
185268,1020005,2020-09-20T19:51:27.707Z,2596066
1020005,1020754,2020-09-21T11:53:31.473Z,1243482
185268,1020814,2020-09-21T12:56:09.563Z,3996007
185418,1021634,2020-09-22T03:30:04.697Z,5659204
1021634,1021842,2020-09-22T06:54:26.86Z,5691194
1021634,1022483,2020-09-22T15:16:33.7Z,2640743
183791,1016346,2020-09-18T21:29:08.917Z,5659204
1016346,1024725,2020-09-24T05:04:42.623Z,1328185
1016346,1024774,2020-09-24T05:53:55.89Z,5691194
183791,1015311,2020-09-18T05:39:28.27Z,5691194
185785,1021847,2020-09-22T06:57:28.533Z,4298011
185785,1021780,2020-09-22T06:08:38.44Z,684758
186028,1023970,2020-09-23T14:56:44.78Z,5264912
186028,1023158,2020-09-23T02:03:54.537Z,5264912
183508,1013756,2020-09-17T00:28:18.69Z,1155353
183508,1014646,2020-09-17T16:11:48.907Z,1490082
183508,1018651,2020-09-19T20:06:14.703Z,2234817
186068,1023411,2020-09-23T07:51:52.53Z,5264912
1023411,1023475,2020-09-23T08:44:40.66Z,3754725
185410,1019946,2020-09-20T19:00:48.71Z,5724912
185410,1019939,2020-09-20T18:58:27.083Z,942701
183455,1019969,2020-09-20T19:13:48.01Z,2043680
1019969,1020335,2020-09-21T05:27:56.793Z,4338270
1019969,1020446,2020-09-21T06:51:22.14Z,4338270
183455,1020003,2020-09-20T19:47:38.58Z,832893
1020003,1020339,2020-09-21T05:29:15.633Z,4338270
183455,1018866,2020-09-20T04:02:46.167Z,1323728
1018866,1018938,2020-09-20T05:16:54.117Z,4338270
183455,1015404,2020-09-18T06:56:02.22Z,2000147
1015404,1015516,2020-09-18T08:28:55.423Z,4338270
1015404,1016596,2020-09-19T05:34:55.84Z,4338270
1015404,1016719,2020-09-19T07:40:08.803Z,2000147
183455,1013507,2020-09-16T18:17:47.99Z,1238844
1013507,1013866,2020-09-17T03:15:15.22Z,4338270
1013507,1015492,2020-09-18T08:12:16.053Z,4338270
185140,1018415,2020-09-19T17:02:35.583Z,190923
185140,1018310,2020-09-19T15:44:04.717Z,954117
185140,1018217,2020-09-19T14:22:52.167Z,2706866
185140,1018851,2020-09-20T03:25:35.127Z,4203334
183813,1016050,2020-09-18T16:21:36.09Z,1440116
1016050,1016088,2020-09-18T16:53:43.723Z,5691194
183813,1015826,2020-09-18T13:13:30.777Z,2002974
1015826,1015848,2020-09-18T13:32:44.793Z,190923
1015826,1015873,2020-09-18T13:51:30.107Z,2002974
1015826,1015931,2020-09-18T14:32:23.94Z,190923
1015826,1016038,2020-09-18T16:11:26.217Z,2002974
1015826,1016090,2020-09-18T16:54:51.137Z,5691194
1015826,1016103,2020-09-18T17:02:46.36Z,557179
1015826,1016339,2020-09-18T21:00:24.36Z,190923
1015826,1016341,2020-09-18T21:05:30.13Z,5691194
1015826,1016359,2020-09-18T21:57:49.737Z,557179
183813,1015622,2020-09-18T09:53:17.957Z,190923
1015622,1016150,2020-09-18T17:44:06.05Z,1905014
1015622,1016353,2020-09-18T21:45:44.65Z,5659204
183535,1013876,2020-09-17T03:23:56.457Z,113660
1013876,1014302,2020-09-17T10:31:10.843Z,3307250
1013876,1014324,2020-09-17T10:57:53.18Z,113660
183535,1022824,2020-09-22T18:42:06.563Z,5264912
182988,1011999,2020-09-15T20:32:40.977Z,2062758
1011999,1015254,2020-09-18T04:49:01.367Z,2662025
182988,1015613,2020-09-18T09:40:48.277Z,1202828
1015613,1018695,2020-09-19T21:12:17.39Z,2662025
182988,1011412,2020-09-15T12:54:52.17Z,1900244
1011412,1011644,2020-09-15T15:55:12.113Z,2662025
1011412,1011859,2020-09-15T18:03:00.74Z,2662025
182083,1006681,2020-09-11T13:36:22.227Z,59561
182083,1006395,2020-09-11T08:21:56.253Z,727004
182083,1028845,2020-09-27T08:50:03.29Z,3298475
185256,1019079,2020-09-20T07:19:03.1Z,3514793
185256,1019072,2020-09-20T07:14:40.343Z,5264912
1019072,1019083,2020-09-20T07:20:38.16Z,3514793
1019072,1019106,2020-09-20T07:38:28.737Z,5264912
1019072,1022349,2020-09-22T13:34:40.727Z,2596066
185497,1020809,2020-09-21T12:52:24.65Z,392710
185349,1020032,2020-09-20T20:32:51.933Z,4399067
182118,1006937,2020-09-11T16:54:55.883Z,5691194
1006937,1014045,2020-09-17T07:08:37.303Z,4338270
1006937,1014065,2020-09-17T07:22:57.94Z,5691194
1006937,1014271,2020-09-17T09:58:01.08Z,1489975
1006937,1014699,2020-09-17T16:41:20.023Z,5691194
1006937,1015463,2020-09-18T07:55:53.92Z,4338270
1006937,1016436,2020-09-19T01:12:46.22Z,1489975
182118,1007251,2020-09-12T01:46:43.667Z,5264912
182118,1014040,2020-09-17T07:03:41.66Z,4338270
182118,1008454,2020-09-13T06:13:05.63Z,2701992
182118,1008088,2020-09-12T18:28:33.837Z,4655796
185454,1021630,2020-09-22T03:26:55.317Z,5659204
183190,1023808,2020-09-23T13:17:11.203Z,241801
1023808,1024490,2020-09-23T23:10:29.47Z,2043680
1023808,1024559,2020-09-24T01:26:44.457Z,241801
183190,1012591,2020-09-16T07:06:18.39Z,5659204
1012591,1012632,2020-09-16T07:41:58.28Z,761268
1012591,1025153,2020-09-24T11:15:27.253Z,2043680
183124,1011747,2020-09-15T17:01:02.313Z,5659204
1011747,1011762,2020-09-15T17:10:14Z,2657176
1011747,1013267,2020-09-16T15:42:19.233Z,1489975
1011747,1013292,2020-09-16T16:04:48.71Z,5659204
1011747,1013642,2020-09-16T21:00:13.63Z,1489975
1011747,1018244,2020-09-19T14:48:36.607Z,0
1011747,1018964,2020-09-20T05:31:10.613Z,0
182404,1019171,2020-09-20T08:46:09.343Z,862519
1019171,1019183,2020-09-20T09:00:48.887Z,4321234
182404,1018980,2020-09-20T05:43:26.63Z,5264912
1018980,1018989,2020-09-20T05:55:39.373Z,1127972
1018980,1019071,2020-09-20T07:14:15.46Z,5264912
182404,1018936,2020-09-20T05:14:23.567Z,1127972
1018936,1019169,2020-09-20T08:43:00.853Z,862519
1018936,1019314,2020-09-20T10:50:43.067Z,1127972
1018936,1021308,2020-09-21T18:39:39.763Z,862519
1018936,1021450,2020-09-21T21:00:32.427Z,1968272
1018936,1021677,2020-09-22T04:26:57.357Z,1127972
183920,1018111,2020-09-19T13:01:53.78Z,2191934
183920,1016101,2020-09-18T17:01:54.023Z,3307250
185190,1019076,2020-09-20T07:17:11.31Z,5264912
185476,1021282,2020-09-21T18:17:42.407Z,1573684
185476,1020212,2020-09-21T03:03:24.92Z,1253973
185536,1020695,2020-09-21T11:13:09.677Z,1481911
185542,1020656,2020-09-21T10:35:02.83Z,4338270
185542,1020576,2020-09-21T09:16:44.973Z,113660
1020576,1020581,2020-09-21T09:23:29.463Z,347724
1020576,1020586,2020-09-21T09:26:14.567Z,347724
1020576,1020591,2020-09-21T09:30:16.547Z,113660
183182,1012070,2020-09-15T22:25:19.423Z,5659204
1012070,1012251,2020-09-16T01:56:14.963Z,1213747
1012070,1016183,2020-09-18T18:13:56.313Z,4822473
1012070,1016369,2020-09-18T22:23:21.473Z,5659204
185329,1019706,2020-09-20T16:05:52.667Z,2689207
185329,1020072,2020-09-20T21:52:07.937Z,3012786
183346,1013311,2020-09-16T16:24:01.113Z,5659204
1013311,1013363,2020-09-16T16:58:14.183Z,4338270
1013311,1014374,2020-09-17T11:48:26.233Z,4114579
183346,1012896,2020-09-16T11:28:39.183Z,4338270
1012896,1012910,2020-09-16T11:36:08.427Z,4338270
1012896,1012926,2020-09-16T11:51:34.23Z,4114579
1012896,1013366,2020-09-16T16:59:06.707Z,4338270
183708,1014974,2020-09-17T20:51:52.197Z,2662025
183708,1014976,2020-09-17T20:52:41.147Z,2662025
183708,1015091,2020-09-17T23:39:24.713Z,0
182478,1021288,2020-09-21T18:23:33.713Z,1573684
183373,1012995,2020-09-16T12:53:53.757Z,2706866
1012995,1012998,2020-09-16T12:55:10.59Z,732424
1012995,1013201,2020-09-16T15:03:23.683Z,4338270
1012995,1013211,2020-09-16T15:07:04.947Z,732424
1012995,1013370,2020-09-16T17:01:55.683Z,4338270
1012995,1013547,2020-09-16T18:54:55.377Z,986924
182773,1010472,2020-09-14T19:13:34.37Z,698363
1010472,1011642,2020-09-15T15:54:04.84Z,75976
182773,1009841,2020-09-14T09:48:55.473Z,1489975
1009841,1009843,2020-09-14T09:50:52.623Z,2062758
1009841,1010014,2020-09-14T12:55:42.227Z,1489975
1009841,1009984,2020-09-14T12:24:22.343Z,113660
182773,1010423,2020-09-14T18:20:37.217Z,3386911
1010423,1010433,2020-09-14T18:30:28.843Z,2062758
182773,1009916,2020-09-14T11:13:10.71Z,3982638
183309,1012666,2020-09-16T08:05:10.933Z,5757704
183392,1019477,2020-09-20T13:24:45.173Z,4940231
183392,1013989,2020-09-17T05:52:53.93Z,995397
1013989,1014038,2020-09-17T07:02:33.977Z,5264912
183392,1013436,2020-09-16T17:33:50.26Z,5264912
183392,1013431,2020-09-16T17:31:24.78Z,5264912
183392,1013415,2020-09-16T17:26:32.553Z,5264912
183879,1015815,2020-09-18T12:59:03.767Z,557179
1015815,1016268,2020-09-18T19:18:43.75Z,724284
184060,1018354,2020-09-19T16:22:15.94Z,954117
182674,1009630,2020-09-14T06:30:12.057Z,2706866
1009630,1009928,2020-09-14T11:28:26.473Z,1182060
1009630,1009998,2020-09-14T12:40:31.407Z,2706866
182674,1009357,2020-09-13T22:39:32.417Z,5563932
1009357,1009370,2020-09-13T23:53:04.647Z,1182060
182674,1012094,2020-09-15T23:09:41.9Z,1182060
182674,1009832,2020-09-14T09:37:08.117Z,190923
1009832,1009935,2020-09-14T11:33:15.597Z,1182060
182674,1009613,2020-09-14T06:14:45.257Z,5264912
182674,1010036,2020-09-14T13:11:28.413Z,1900244
182264,1007301,2020-09-12T04:07:59.86Z,5659204
182264,1007218,2020-09-12T00:02:52.58Z,3774958
182264,1007223,2020-09-12T00:12:16.373Z,846065
1007223,1007224,2020-09-12T00:15:57.327Z,732424
1007223,1007226,2020-09-12T00:19:05.983Z,846065
1007223,1007227,2020-09-12T00:21:12.51Z,732424
1007223,1007262,2020-09-12T02:05:04.177Z,2744237
1007223,1012912,2020-09-16T11:37:58.683Z,4338270
1007223,1013361,2020-09-16T16:57:01.83Z,5659204
1007223,1013375,2020-09-16T17:04:35.787Z,4338270
182264,1007511,2020-09-12T08:20:32.8Z,4338270
183549,1014287,2020-09-17T10:17:56.303Z,512750
1014287,1014358,2020-09-17T11:31:26.217Z,1253973
1014287,1014561,2020-09-17T14:47:20.31Z,23196
182583,1009008,2020-09-13T15:24:39.61Z,214989
1009008,1009446,2020-09-14T02:37:38.587Z,2688640
182583,1009969,2020-09-14T12:12:29.507Z,113660
182583,1009632,2020-09-14T06:30:31.31Z,3004733
182583,1009449,2020-09-14T02:38:24.25Z,2688640
183200,1013632,2020-09-16T20:40:29.727Z,4010658
183200,1012608,2020-09-16T07:17:50.323Z,2236951
183200,1012333,2020-09-16T03:09:38.613Z,2191934
1012333,1012571,2020-09-16T06:57:18.87Z,5563932
183200,1012335,2020-09-16T03:12:50.147Z,991320
183200,1012198,2020-09-16T00:51:22.383Z,0
182109,1007312,2020-09-12T04:18:46.657Z,5659204
1007312,1008588,2020-09-13T08:33:05.527Z,443651
1007312,1009413,2020-09-14T02:00:27.503Z,5659204
1007312,1009551,2020-09-14T05:05:06.177Z,1695531
1007312,1010206,2020-09-14T15:21:30.287Z,2658675
1007312,1010608,2020-09-14T23:04:58.227Z,190923
1007312,1010793,2020-09-15T04:16:30.303Z,5659204
182109,1006522,2020-09-11T10:34:32.53Z,2126027
182109,1006941,2020-09-11T16:57:20.673Z,5691194
182109,1006741,2020-09-11T14:20:35.643Z,2596066
183789,1015609,2020-09-18T09:37:46.05Z,72177
183271,1012809,2020-09-16T09:59:33.44Z,5168115
183271,1013939,2020-09-17T04:41:33.06Z,1328185
183271,1013916,2020-09-17T04:13:01.203Z,3469857
182877,1011998,2020-09-15T20:32:08.293Z,5659204
1011998,1012104,2020-09-15T23:18:04.987Z,2006644
1011998,1012594,2020-09-16T07:07:13.897Z,5659204
182877,1010615,2020-09-14T23:25:29.1Z,217822
182877,1010529,2020-09-14T20:45:56.61Z,761268
1010529,1010578,2020-09-14T22:11:13.037Z,2006644
182072,1010302,2020-09-14T16:48:59.173Z,4338270
182072,1009343,2020-09-13T21:43:23.453Z,0
1009343,1009346,2020-09-13T21:49:44.563Z,2675447
1009343,1010304,2020-09-14T16:49:45.52Z,4338270
182072,1006442,2020-09-11T08:55:13.143Z,0
183805,1015548,2020-09-18T08:57:20.927Z,5264912
183775,1016381,2020-09-18T22:41:07.857Z,5659204
182910,1012008,2020-09-15T20:47:01.02Z,5691194
1012008,1012039,2020-09-15T21:41:53.94Z,557179
1012008,1012061,2020-09-15T22:12:48.643Z,5691194
183356,1013094,2020-09-16T13:56:25.84Z,5264912
183356,1012958,2020-09-16T12:21:17.407Z,521899
1012958,1013150,2020-09-16T14:32:09.42Z,4851414
1012958,1013235,2020-09-16T15:21:19.083Z,521899
1012958,1013245,2020-09-16T15:28:24.463Z,4851414
183356,1012938,2020-09-16T12:05:29.687Z,557179
182066,1008719,2020-09-13T10:36:18.273Z,5490421
182066,1008228,2020-09-12T21:08:02.443Z,306452
1008228,1008457,2020-09-13T06:16:49.533Z,1905996
1008228,1023372,2020-09-23T07:05:27.213Z,5490421
183156,1011947,2020-09-15T19:21:07.507Z,862519
183156,1011913,2020-09-15T18:49:31.31Z,5264912
182103,1010586,2020-09-14T22:27:53.583Z,4010658
182103,1010605,2020-09-14T22:58:50.1Z,190923
182433,1010943,2020-09-15T06:42:28.663Z,5264912
182433,1010310,2020-09-14T16:54:09.217Z,4338270
182433,1008115,2020-09-12T19:05:53.857Z,3774958
183620,1014519,2020-09-17T13:57:19.967Z,656212
182071,1006449,2020-09-11T09:01:58.78Z,5309
1006449,1006546,2020-09-11T11:02:54.033Z,1489975
1006449,1006677,2020-09-11T13:32:13.463Z,59561
1006449,1006678,2020-09-11T13:33:37.557Z,1489975
1006449,1006728,2020-09-11T14:08:03.12Z,0
182071,1006478,2020-09-11T09:29:06.817Z,727004
182071,1006674,2020-09-11T13:28:07.933Z,59561
1006674,1006675,2020-09-11T13:28:37.133Z,727004
182414,1008880,2020-09-13T13:11:32.95Z,2690746
1008880,1009034,2020-09-13T15:56:10.48Z,1322637
1008880,1012598,2020-09-16T07:09:30.777Z,1489975
1008880,1014431,2020-09-17T12:35:25.917Z,4338270
1008880,1014782,2020-09-17T17:39:40.713Z,1322637
182271,1007295,2020-09-12T03:56:26.44Z,5659204
1007295,1007526,2020-09-12T08:40:29.967Z,1929265
1007295,1009415,2020-09-14T02:01:02.673Z,5659204
182271,1007255,2020-09-12T01:58:01.32Z,3774958
1007255,1007256,2020-09-12T02:00:16.053Z,1929265
182579,1009001,2020-09-13T15:18:43.05Z,5526091
182374,1016216,2020-09-18T18:34:40.5Z,4010658
182290,1009430,2020-09-14T02:24:08.137Z,5659204
182290,1007366,2020-09-12T05:41:16.583Z,2658675
182669,1010020,2020-09-14T12:58:56.35Z,2590110
182436,1009272,2020-09-13T19:52:54.887Z,1182060
182436,1008319,2020-09-13T02:33:48.1Z,2658675
182436,1008299,2020-09-13T01:22:41.663Z,1182060
182470,1008312,2020-09-13T02:08:58.867Z,3160024
1008312,1008336,2020-09-13T03:10:41.86Z,2191934
1008312,1014048,2020-09-17T07:12:08.203Z,1023186
182470,1014508,2020-09-17T13:51:50.287Z,4664453
182272,1013941,2020-09-17T04:46:13.13Z,954117
1013941,1013943,2020-09-17T04:52:57.927Z,23196
182272,1007372,2020-09-12T05:48:09.317Z,2658675
1007372,1007414,2020-09-12T06:24:57.093Z,23196
182301,1014972,2020-09-17T20:48:17.023Z,0
182008,1006691,2020-09-11T13:47:06.287Z,59561
182008,1006117,2020-09-11T03:57:08.267Z,4321234
182008,1006680,2020-09-11T13:34:28.787Z,3386911
1006680,1006763,2020-09-11T14:33:44.243Z,4321234
182008,1006953,2020-09-11T17:12:00.913Z,3544701
1006953,1006962,2020-09-11T17:17:56.79Z,1476971
1006953,1007003,2020-09-11T17:54:57.493Z,3544701
1006953,1007064,2020-09-11T19:16:55.84Z,1476971
182279,1008273,2020-09-12T23:53:27.94Z,4956172
182219,1007308,2020-09-12T04:15:48.7Z,5659204
1007308,1007322,2020-09-12T04:34:50.713Z,557179
1007308,1007329,2020-09-12T04:47:45.277Z,5659204
181991,1006024,2020-09-11T02:13:39.957Z,5659204
